League,Year,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Bundesliga,2016,12,Bayer Leverkusen,34,11,8,15,53,55,41,53.104216,0.104216,46.284537,50.380264,-4.619736,48.106924,-1.822387,8.118763344,9.692457442,287,173,49.6337,8.6337
Bundesliga,2016,13,Augsburg,34,9,11,14,35,51,38,33.88275,-1.11725,30.851641,52.261885,1.261885,48.472999,-17.621358,11.78388909,8.127520444,100,248,34.8051,-3.1949
Bundesliga,2016,14,Hamburger SV,34,10,8,16,33,61,38,31.914013,-1.085987,30.311259,57.140191,-3.859809,51.065757,-20.754498,9.264658857,6.27806903,164,215,31.5102,-6.4898
Bundesliga,2016,15,Mainz 05,34,10,7,17,44,55,37,42.36353,-1.63647,37.059098,43.231438,-11.768562,40.200331,-3.141233,8.978062601,7.412323811,164,189,46.4748,9.4748
Bundesliga,2016,16,Wolfsburg,34,10,7,17,34,52,37,44.465999,10.465999,42.19267,46.851829,-5.148171,43.062941,-0.870271,12.42098011,10.94005456,168,174,46.379,9.379
Bundesliga,2016,17,Ingolstadt,34,8,8,18,36,57,32,44.510902,8.510902,38.448692,49.189039,-7.810961,43.097565,-4.648873,8.215791591,7.226474435,224,177,42.537,10.537
Bundesliga,2016,18,Darmstadt,34,7,4,23,28,63,25,33.906823,5.906823,28.602392,68.041058,5.041058,61.976002,-33.37361,14.51074877,7.027988434,129,292,26.4719,1.4719
Bundesliga,2017,1,Bayern Munich,34,27,3,4,92,28,84,76.548905,-15.451095,70.486685,30.63783501,2.63783501,27.32137101,43.16531399,8.482018588,22.41608672,375,117,73.5197,-10.4803
Bundesliga,2017,2,Schalke 04,34,18,9,7,53,37,63,46.829516,-6.170484,39.251744,39.4193487,2.4193487,34.8604377,4.3913063,9.815007985,9.419936218,150,168,51.6947,-11.3053
Bundesliga,2017,3,Bayer Leverkusen,34,15,10,9,58,44,55,56.982826,-1.017174,53.193927,36.921523,-7.078477,32.374942,20.818985,9.635306366,11.06462177,274,171,61.5385,6.5385
Bundesliga,2017,4,Hoffenheim,34,15,10,9,66,48,55,50.71606,-15.28394,46.783333,45.195158,-2.804842,42.164045,4.619288,11.71285725,11.58991524,251,202,49.8554,-5.1446
Bundesliga,2017,5,Borussia Dortmund,34,15,10,9,64,47,55,66.097937,2.097937,61.551267,40.855982,-6.144018,38.582642,22.968625,8.524170258,15.41599851,289,172,63.1557,8.1557
Bundesliga,2017,6,RasenBallsport Leipzig,34,15,8,11,57,53,53,51.422302,-5.577698,47.633493,47.422263,-5.577737,43.633384,4.000109,8.640599019,9.876323804,259,183,48.4744,-4.5256
Bundesliga,2017,7,VfB Stuttgart,34,15,6,13,36,36,51,37.912172,1.912172,35.638845,39.350573,3.350573,34.803906,0.834939,12.53142154,11.2866315,148,204,46.6683,-4.3317
Bundesliga,2017,8,Eintracht Frankfurt,34,14,7,13,45,45,49,41.059284,-3.940716,39.543732,40.908612,-4.091388,38.635284,0.908448,9.628260789,10.06902953,193,160,47.1927,-1.8073
Bundesliga,2017,9,Borussia M.Gladbach,34,13,8,13,47,52,47,51.247335,4.247335,45.943067,52.088752,0.088752,49.057635,-3.114568,12.05473188,12.08167056,209,250,48.9304,1.9304
Bundesliga,2017,10,Hertha Berlin,34,10,13,11,43,46,43,38.5751845,-4.4248155,34.7863015,44.714015,-1.285985,39.409576,-4.6232745,12.66357931,10.42500716,115,227,41.8905,-1.1095
Bundesliga,2017,11,Werder Bremen,34,10,12,12,37,40,42,38.50837,1.50837,38.50837,43.465298,3.465298,40.251511,-1.743141,12.12132079,10.27813096,186,195,42.6959,0.6959
Bundesliga,2017,12,Augsburg,34,10,11,13,43,46,41,42.262212,-0.737788,39.231112,40.81558,-5.18442,38.54225,0.688862,10.5982767,9.517158533,154,228,45.8975,4.8975
Bundesliga,2017,13,Hannover 96,34,10,9,15,44,54,39,41.218369,-2.781631,37.287875,54.362708,0.362708,51.331678,-14.043803,11.09425849,8.561662272,174,224,39.5837,0.5837
Bundesliga,2017,14,Mainz 05,34,9,9,16,38,52,36,31.64673,-6.35327,28.615612,45.179642,-6.820358,39.875211,-11.259599,10.7814632,7.893671692,147,223,37.9186,1.9186
Bundesliga,2017,15,Freiburg,34,8,12,14,32,56,36,36.982345,4.982345,29.404563,45.660265,-10.339735,41.871366,-12.466803,13.67798421,9.288631913,165,204,40.8203,4.8203
Bundesliga,2017,16,Wolfsburg,34,6,15,13,36,48,33,32.1054943,-3.8945057,27.3639243,49.430159,1.430159,42.462063,-15.0981387,14.01968203,10.21422942,139,237,34.7997,1.7997
Bundesliga,2017,17,Hamburger SV,34,8,7,19,29,53,31,36.03913521,7.03913521,32.10216121,54.0578513,1.0578513,51.0267473,-18.92458609,9.743503942,8.15985264,190,216,38.5863,7.5863
Bundesliga,2017,18,FC Cologne,34,5,7,22,35,70,22,41.500611,6.500611,39.22728,67.169223,-2.830777,60.349243,-21.121963,12.32315228,10.48903619,208,245,32.183,10.183
Bundesliga,2018,1,Bayern Munich,34,24,6,4,88,32,78,92.240857,4.240857,89.209907,27.4123437,-4.5876563,22.8657611,66.3441459,8.642572553,30.23654057,435,89,82.003,4.003
Bundesliga,2018,2,Borussia Dortmund,34,23,7,4,81,44,76,64.994402,-16.005598,61.963292,42.875457,-1.124543,39.086641,22.876651,14.56087775,15.57433156,268,159,62.854,-13.146
Bundesliga,2018,3,RasenBallsport Leipzig,34,19,9,6,63,29,66,68.246406,5.246406,62.942144,39.653422,10.653422,35.106988,27.835156,10.66336904,10.54746879,245,160,63.0567,-2.9433
Bundesliga,2018,4,Bayer Leverkusen,34,18,4,12,69,52,58,61.489672,-7.510328,57.7011054,45.710428,-6.289572,41.163765,16.5373404,10.26400562,15.04245898,288,165,57.402,-0.598
Bundesliga,2018,5,Borussia M.Gladbach,34,16,7,11,55,42,55,54.926189,-0.073811,49.519472,52.868345,10.868345,50.595009,-1.075537,16.61316998,18.87589398,237,227,51.3782,-3.6218
Bundesliga,2018,6,Wolfsburg,34,16,7,11,62,50,55,49.490941,-12.509059,45.702556,49.835679,-0.164321,45.194779,0.507777,10.77414985,13.03445258,181,182,47.0353,-7.9647
Bundesliga,2018,7,Eintracht Frankfurt,34,15,9,10,60,48,54,61.842493,1.842493,58.81138,51.017874,3.017874,50.260094,8.551286,11.3874003,10.68001221,178,217,54.3757,0.3757
Bundesliga,2018,8,Werder Bremen,34,14,11,9,58,49,53,49.360429,-8.639571,46.32931,56.70904,7.70904,52.920239,-6.590929,11.85614479,15.16784382,233,206,44.3628,-8.6372
Bundesliga,2018,9,Hoffenheim,34,13,12,9,70,52,51,79.954644,9.954644,74.650372,53.288005,1.288005,47.983984,26.666388,9.062837225,13.83326547,308,239,62.956,11.956
Bundesliga,2018,10,Fortuna Duesseldorf,34,13,5,16,49,65,44,49.474933,0.474933,44.170747,63.06352,-1.93648,57.759085,-13.588338,17.28416196,10.34453598,163,223,39.2058,-4.7942
Bundesliga,2018,11,Hertha Berlin,34,11,10,13,49,57,43,50.520192,1.520192,47.48908,61.583148,4.583148,57.036979,-9.547899,12.12660954,12.11164007,194,252,41.9502,-1.0498
Bundesliga,2018,12,Mainz 05,34,12,7,15,46,57,43,49.214245,3.214245,46.941165,62.803411,5.803411,59.772791,-12.831626,14.18330497,10.58064516,211,244,39.3397,-3.6603
Bundesliga,2018,13,Freiburg,34,8,12,14,46,61,36,41.225196,-4.774804,36.584205,61.429392,0.429392,56.124945,-19.54074,14.87362494,11.0632123,141,249,35.6689,-0.3311
Bundesliga,2018,14,Schalke 04,34,8,9,17,37,55,33,46.618307,9.618307,39.798398,51.939163,-3.060837,47.392663,-7.594265,11.94204833,8.963418873,168,184,44.1576,11.1576
Bundesliga,2018,15,Augsburg,34,8,8,18,51,71,32,47.443577,-3.556423,43.654934,63.79157,-7.20843,62.17374,-18.518806,11.91881708,11.32513188,182,266,37.0815,5.0815
Bundesliga,2018,16,VfB Stuttgart,34,7,7,20,32,70,28,37.3775347,5.3775347,36.6197567,62.698248,-7.301752,60.424928,-23.8051713,14.46885726,10.8382929,153,260,31.9873,3.9873
Bundesliga,2018,17,Hannover 96,34,5,6,23,31,71,21,34.808797,3.808797,32.53547,73.120366,2.120366,67.816015,-35.280545,18.07376549,9.46254696,157,309,25.2055,4.2055
Bundesliga,2018,18,Nuernberg,34,3,10,21,26,68,19,35.371743,9.371743,30.825158,54.801146,-13.198854,51.770046,-20.944888,20.30427484,11.31829942,148,259,35.1158,16.1158
Bundesliga,2019,1,Bayern Munich,34,26,4,4,100,32,82,92.851562,-7.148438,88.304903,36.471658,4.471658,33.440558,54.864345,8.064507721,21.02012425,407,119,77.3257,-4.6743
Bundesliga,2019,2,Borussia Dortmund,34,21,6,7,84,41,69,64.261664,-19.738336,62.746424,42.0247142,1.0247142,39.7517072,22.9947168,12.12183926,18.71065628,297,135,62.4827,-6.5173
Bundesliga,2019,3,RasenBallsport Leipzig,34,18,12,4,81,37,66,76.126563,-4.873437,72.337779,37.584974,0.584974,36.069432,36.268347,10.69132539,14.9234537,303,157,68.7067,2.7067
Bundesliga,2019,4,Borussia M.Gladbach,34,20,5,9,66,40,65,73.58177,7.58177,69.007018,46.053456,6.053456,44.538147,24.468871,11.75808748,12.36793676,232,166,62.6315,-2.3685
Bundesliga,2019,5,Bayer Leverkusen,34,19,6,9,61,44,63,61.884306,0.884306,60.369006,49.678883,5.678883,48.16341,12.205596,7.916516874,15.8496186,230,158,54.6178,-8.3822
Bundesliga,2019,6,Hoffenheim,34,15,7,12,53,53,52,56.660719,3.660719,53.629609,58.75116,5.75116,52.68954,0.940069,13.01399166,13.9129562,201,230,45.8749,-6.1251
Bundesliga,2019,7,Wolfsburg,34,13,10,11,48,46,49,54.433489,6.433489,51.40239,41.90653,-4.09347,38.117894,13.284496,10.0502841,9.985282502,192,171,55.6943,6.6943
Bundesliga,2019,8,Freiburg,34,13,9,12,48,47,48,46.140809,-1.859191,41.594398,63.370737,16.370737,60.311458,-18.71706,15.68241749,12.0355088,158,258,39.1515,-8.8485
Bundesliga,2019,9,Eintracht Frankfurt,34,13,6,15,59,60,45,58.3335652,-0.6664348,56.8180952,50.926053,-9.073947,48.652886,8.1652092,10.36541666,13.25292629,188,166,52.7225,7.7225
Bundesliga,2019,10,Hertha Berlin,34,11,8,15,48,59,41,44.298706,-3.701294,42.025465,55.577932,-3.422068,50.273578,-8.248113,14.62921271,12.29054491,151,241,39.5544,-1.4456
Bundesliga,2019,11,Union Berlin,34,12,5,17,41,58,41,41.577336,0.577336,37.788534,54.941872,-3.058128,51.910915,-14.122381,12.87087298,9.583942495,119,216,39.3247,-1.6753
Bundesliga,2019,12,Schalke 04,34,9,12,13,38,58,39,35.926041,-2.073959,34.410498,54.22276,-3.77724,49.676254,-15.265756,10.87458494,10.07268666,194,180,35.8382,-3.1618
Bundesliga,2019,13,Mainz 05,34,11,4,19,44,65,37,46.189702,2.189702,43.916372,62.898024,-2.101976,59.109234,-15.192862,13.31374861,8.883933056,181,242,39.15,2.15
Bundesliga,2019,14,Augsburg,34,9,9,16,45,63,36,43.85645,-1.14355,40.067565,59.119342,-3.880658,58.36173,-18.294165,16.80400752,8.402156691,133,223,39.7766,3.7766
Bundesliga,2019,15,FC Cologne,34,10,6,18,51,69,36,49.277536,-1.722464,46.246509,54.544334,-14.455666,49.997671,-3.751162,11.44860807,10.41044115,167,226,43.8903,7.8903
Bundesliga,2019,16,Werder Bremen,34,8,7,19,42,69,31,37.738137,-4.261863,33.191644,56.939854,-12.060146,56.182084,-22.99044,12.85206638,11.04174268,186,205,35.1185,4.1185
Bundesliga,2019,17,Fortuna Duesseldorf,34,6,12,16,36,67,30,35.69057,-0.30943,32.659862,64.448134,-2.551866,60.659343,-27.999481,16.81042865,11.74507791,143,207,32.8686,2.8686
Bundesliga,2019,18,Paderborn,34,4,8,22,37,74,20,38.46536,1.46536,35.434758,67.833868,-6.166132,64.044988,-28.61023,14.44075902,9.219686589,113,295,28.6711,8.6711
Serie_A,2014,1,Juventus,38,26,9,3,72,24,87,59.077044,-12.922956,52.225435,29.1296338,5.1296338,25.2186578,27.0067772,8.715008105,13.01756291,334,152,74.789,-12.211
Serie_A,2014,2,Roma,38,19,13,6,54,31,70,50.853662,-3.146338,45.524584,36.787303,5.787303,32.980881,12.543703,7.874104959,13.87838659,266,175,62.1641,-7.8359
Serie_A,2014,3,Lazio,38,21,6,11,71,38,69,61.996225,-9.003775,58.189765,35.8714532,-2.1285468,31.3036662,26.8860988,7.282635151,11.22385482,214,173,67.7905,-1.2095
Serie_A,2014,4,Fiorentina,38,18,10,10,61,46,64,60.670595,-0.329405,55.310973,48.502489,2.502489,46.218629,9.092344,7.757887793,12.45794309,309,170,61.1128,-2.8872
Serie_A,2014,5,Napoli,38,18,9,11,70,54,63,64.49538,-5.50462,57.53923,34.373501,-19.626499,32.85091,24.68832,8.836459552,13.31287542,281,137,70.7221,7.7221
Serie_A,2014,6,Genoa,38,16,11,11,62,47,59,57.321604,-4.678396,51.992509,60.37169,13.37169,54.156488,-2.163979,8.157665556,7.375791448,250,199,50.5535,-8.4465
Serie_A,2014,7,Sampdoria,38,13,17,8,48,42,56,47.5852592,-0.4147408,46.0626592,48.370173,6.370173,43.041074,3.0215852,8.819563952,8.672494175,209,246,52.8465,-3.1535
Serie_A,2014,8,Inter,38,14,13,11,59,48,55,57.168296,-1.831704,51.83921,44.321354,-3.678646,39.72692,12.11229,6.444858083,13.74501577,297,171,60.7955,5.7955
Serie_A,2014,9,Torino,38,14,12,12,48,45,54,51.778812,3.778812,47.075817,42.689975,-2.310025,36.569054,10.506763,13.90466897,9.980621099,223,217,56.9478,2.9478
Serie_A,2014,10,AC Milan,38,13,13,12,56,50,52,47.072551,-8.927449,38.69838,53.99087,3.99087,49.423122,-10.724742,10.17463653,9.977120982,164,263,48.3317,-3.6683
Serie_A,2014,11,Palermo,38,12,13,13,53,55,49,54.972834,1.972834,49.615574,44.0141317,-10.9858683,40.2076457,9.4079283,10.1984601,8.922919135,172,216,58.6772,9.6772
Serie_A,2014,12,Sassuolo,38,12,13,13,49,57,49,42.9145437,-6.0854563,36.0628917,55.185098,-1.814902,51.378601,-15.3157093,9.162401358,8.20079419,190,237,44.0973,-4.9027
Serie_A,2014,13,Verona,38,11,13,14,49,65,46,46.883277,-2.116723,42.288812,63.409394,-1.590606,57.183835,-14.895023,12.71267848,8.252582459,190,314,41.9735,-4.0265
Serie_A,2014,14,Chievo,38,10,13,15,28,41,43,33.013623,5.013623,31.491023,48.985331,7.985331,45.940138,-14.449115,10.13968709,6.794036856,173,247,41.4148,-1.5852
Serie_A,2014,15,Empoli,38,8,18,12,46,52,42,49.662924,3.662924,47.379021,43.422374,-8.577626,41.899778,5.479243,9.221540063,9.552837456,236,233,56.9401,14.9401
Serie_A,2014,16,Udinese,38,10,11,17,43,56,41,34.858852,-8.141148,34.097552,54.753851,-1.246149,47.902281,-13.804729,12.72583555,8.317547451,171,304,37.4596,-3.5404
Serie_A,2014,17,Atalanta,38,7,16,15,38,57,37,40.937206,2.937206,37.130706,59.400306,2.400306,52.520372,-15.389666,10.24128163,7.768375112,189,277,39.2632,2.2632
Serie_A,2014,18,Cagliari,38,8,10,20,48,68,34,53.916897,5.916897,48.323833,54.166985,-13.833015,51.121785,-2.797952,10.42337709,8.591547673,259,240,53.0495,19.0495
Serie_A,2014,19,Parma,38,6,8,24,33,75,26,31.765945,-1.234055,30.243346,60.738105,-14.261895,56.170315,-25.926969,13.86127029,9.676831209,212,269,31.5184,5.5184
Serie_A,2014,20,Cesena,38,4,12,22,36,73,24,34.6180388,-1.3819612,30.0502438,63.079551,-9.920449,55.327412,-25.2771682,11.66108477,8.595967224,168,267,34.7524,10.7524
Serie_A,2015,1,Juventus,38,29,4,5,75,20,91,62.989649,-12.010351,56.138005,22.998835,2.998835,19.920635,36.21737,8.919363315,10.94493243,270,101,78.7434,-12.2566
Serie_A,2015,2,Napoli,38,25,7,6,80,32,82,69.52683,-10.47317,63.43644,26.6858098,-5.3141902,22.7587678,40.6776722,8.067018105,16.60372279,320,142,79.0669,-2.9331
Serie_A,2015,3,Roma,38,23,11,4,83,41,80,64.428699,-18.571301,61.3835,39.793531,-1.206469,33.550447,27.833053,8.229733511,13.48677694,326,142,69.851,-10.149
Serie_A,2015,4,Inter,38,20,7,11,50,38,67,54.295839,4.295839,52.01202,44.2502253,6.2502253,39.5500193,12.4620007,9.589484058,10.85168638,246,191,58.8415,-8.1585
Serie_A,2015,5,Fiorentina,38,18,10,10,60,42,64,53.193085,-6.806915,46.308332,36.2172219,-5.7827781,35.4559989,10.8523331,6.820672782,12.35487771,211,142,63.3056,-0.6944
Serie_A,2015,6,Sassuolo,38,16,13,9,49,40,61,47.322888,-1.677112,41.993793,42.931726,2.931726,38.98686,3.006933,7.886056972,8.151485267,210,190,53.615,-7.385
Serie_A,2015,7,AC Milan,38,15,12,11,49,43,57,53.906377,4.906377,48.5444,40.909083,-2.090917,37.102661,11.441739,7.822838897,9.279708462,232,183,60.2906,3.2906
Serie_A,2015,8,Lazio,38,15,9,14,52,52,54,55.208897,3.208897,46.702369,43.575192,-8.424808,37.4848,9.217569,7.765106707,10.18599096,231,166,59.9932,5.9932
Serie_A,2015,9,Chievo,38,13,11,14,43,45,50,40.589887,-2.410113,34.499586,51.087573,6.087573,47.9132,-13.413614,9.773279581,9.689545768,165,255,45.9056,-4.0944
Serie_A,2015,10,Genoa,38,13,7,18,45,48,46,45.2857583,0.2857583,42.2405553,48.629914,0.629914,47.107315,-4.8667597,8.545101283,7.738759717,201,240,48.6344,2.6344
Serie_A,2015,11,Empoli,38,12,10,16,40,49,46,37.838529,-2.161471,36.315931,47.51195,-1.48805,45.98936,-9.673429,8.394617538,8.509452292,208,188,44.4095,-1.5905
Serie_A,2015,12,Atalanta,38,11,12,15,41,47,45,46.076171,5.076171,39.847407,51.409722,4.409722,44.558048,-4.710641,8.498916177,8.486413555,176,223,49.4234,4.4234
Serie_A,2015,13,Torino,38,12,9,17,52,55,45,49.419914,-2.580086,41.045626,41.29218,-13.70782,35.963083,5.082543,11.51964137,9.729253675,212,182,57.5164,12.5164
Serie_A,2015,14,Bologna,38,11,9,18,33,45,42,35.478687,2.478687,33.194792,51.841523,6.841523,44.989866,-11.795074,11.04581951,9.108502548,177,191,41.5351,-0.4649
Serie_A,2015,15,Sampdoria,38,10,10,18,48,61,40,40.525432,-7.474568,38.24153,66.193223,5.193223,58.580226,-20.338696,10.37229834,9.06459465,180,264,36.5625,-3.4375
Serie_A,2015,16,Palermo,38,10,9,19,38,65,39,36.548124,-1.451876,35.786824,61.843031,-3.156969,57.27524,-21.488416,11.95450585,6.673317599,153,287,35.2627,-3.7373
Serie_A,2015,17,Udinese,38,10,9,19,35,60,39,46.309879,11.309879,43.144134,51.423825,-8.576175,45.333465,-2.189331,11.85744253,8.039940921,165,242,48.7269,9.7269
Serie_A,2015,18,Carpi,38,9,11,18,37,57,38,43.3730078,6.3730078,36.3686618,51.796595,-5.203405,46.467497,-10.0988352,11.5015406,6.250194416,151,237,45.1928,7.1928
Serie_A,2015,19,Frosinone,38,8,7,23,35,76,31,33.843419,-1.156581,31.559519,74.233944,-1.766056,67.349458,-35.789939,9.212314243,5.757819794,131,312,29.3813,-1.6187
Serie_A,2015,20,Verona,38,5,13,20,34,63,28,40.1720139,6.1720139,34.7137929,61.707982,-1.292018,57.140271,-22.4264781,11.32120861,8.189984112,179,266,38.8719,10.8719
Serie_A,2016,1,Juventus,38,29,4,5,77,27,91,68.736204,-8.263796,66.452314,23.5971261,-3.4028739,22.8358291,43.6164849,9.49783784,13.00398864,302,117,82.8633,-8.1367
Serie_A,2016,2,Roma,38,28,3,7,90,38,87,82.996525,-7.003475,72.338325,41.07572,3.07572,38.030642,34.307683,8.924835379,13.6252508,354,201,77.3906,-9.6094
Serie_A,2016,3,Napoli,38,26,8,4,94,39,86,77.512046,-16.487954,72.934383,32.160715,-6.839285,29.115518,43.818865,10.27538342,21.25933117,309,132,81.2775,-4.7225
Serie_A,2016,4,Atalanta,38,21,9,8,62,41,72,61.393222,-0.606778,56.825425,34.349982,-6.650018,31.304793,25.520632,9.714026088,10.10049296,242,181,68.9221,-3.0779
Serie_A,2016,5,Lazio,38,21,7,10,74,51,70,65.386424,-8.613576,54.59203,41.766694,-9.233306,34.915002,19.677028,9.800106821,12.17881215,312,168,67.3635,-2.6365
Serie_A,2016,6,AC Milan,38,18,9,11,57,45,63,59.672722,2.672722,50.537243,50.206752,5.206752,43.219176,7.318067,9.471376672,12.06518382,244,222,58.8767,-4.1233
Serie_A,2016,7,Inter,38,19,5,14,72,49,62,68.760473,-3.239527,64.95398,44.775497,-4.224503,40.207829,24.746151,8.057059639,12.18857589,277,162,67.6511,5.6511
Serie_A,2016,8,Fiorentina,38,16,12,10,63,57,60,55.137755,-7.862245,47.405875,53.304129,-3.695871,48.736349,-1.330474,8.741952848,13.68930828,214,212,55.6147,-4.3853
Serie_A,2016,9,Torino,38,13,14,11,71,66,53,57.396987,-13.603013,49.634663,61.715461,-4.284539,56.386416,-6.751753,9.379121244,11.00383937,229,271,48.751,-4.249
Serie_A,2016,10,Sassuolo,38,14,7,17,60,61,49,50.56918,-9.43082,42.956237,61.904521,0.904521,55.695239,-12.739002,10.71024509,8.482836526,200,253,44.5622,-4.4378
Serie_A,2016,11,Sampdoria,38,12,12,14,49,55,48,46.17492,-2.82508,40.084531,56.856517,1.856517,50.680607,-10.596076,8.897629341,11.52617369,182,230,46.62,-1.38
Serie_A,2016,12,Cagliari,38,14,5,19,55,76,47,42.4249501,-12.5750499,37.8476411,68.31559,-7.68441,59.118524,-21.2708829,12.71337793,8.242377752,177,267,36.1688,-10.8312
Serie_A,2016,13,Udinese,38,12,9,17,47,56,45,44.93708,-2.06292,42.591664,54.661026,-1.338974,47.809336,-5.217672,15.96450664,8.300475762,152,229,47.2225,2.2225
Serie_A,2016,14,Chievo,38,12,7,19,43,61,43,42.739706,-0.260294,38.171916,55.005944,-5.994056,50.438146,-12.26623,12.93753587,10.1701388,160,252,45.8835,2.8835
Serie_A,2016,15,Bologna,38,11,8,19,40,58,41,36.511121,-3.488879,34.988561,58.3028283,0.3028283,54.4829073,-19.4943463,12.31054658,10.38452936,163,253,38.573,-2.427
Serie_A,2016,16,Genoa,38,9,9,20,38,64,36,45.196485,7.196485,42.912632,51.2492213,-12.7507787,45.0224533,-2.1098213,10.94475219,10.33523204,192,206,48.9965,12.9965
Serie_A,2016,17,Crotone,38,9,7,22,34,58,34,34.168615,0.168615,30.362247,61.229476,3.229476,53.616651,-23.254404,14.57256422,6.913491559,130,227,33.9416,-0.0584
Serie_A,2016,18,Empoli,38,8,8,22,29,61,32,35.0911016,6.0911016,30.4378816,67.014983,6.014983,60.143854,-29.7059724,10.2694265,8.672303563,182,278,33.29,1.29
Serie_A,2016,19,Palermo,38,6,8,24,33,77,26,28.915261,-4.084739,28.153961,60.941304,-16.058696,56.373602,-28.219641,14.49281916,9.045939533,112,252,30.5223,4.5223
Serie_A,2016,20,Pescara,38,2,9,27,35,83,15,43.122026,8.122026,37.79293,68.409317,-14.590683,63.841566,-26.048636,12.31083939,8.797661201,241,261,38.0475,23.0475
Serie_A,2017,1,Juventus,38,30,5,3,86,24,95,59.228735,-26.771265,53.138431,28.5773573,4.5773573,25.5321663,27.6062647,11.53403221,15.5732045,260,136,73.5058,-21.4942
Serie_A,2017,2,Napoli,38,28,7,3,77,29,91,70.4536253,-6.5463747,64.1788173,25.2661629,-3.7338371,23.7435689,40.4352484,9.888521338,26.96779182,358,100,82.2324,-8.7676
Serie_A,2017,3,Roma,38,23,8,7,61,28,77,65.626284,4.626284,61.058499,38.463246,10.463246,34.521285,26.537214,9.044311925,14.65491722,311,165,69.2438,-7.7562
Serie_A,2017,4,Inter,38,20,12,6,66,30,72,60.834829,-5.165171,55.505732,37.332309,7.332309,35.80971,19.696022,10.53028013,15.67760822,307,178,65.2539,-6.7461
Serie_A,2017,5,Lazio,38,21,9,8,89,49,72,66.506443,-22.493557,58.132272,42.568795,-6.431205,34.955875,23.176397,12.11547267,12.72340145,307,198,66.0488,-5.9512
Serie_A,2017,6,AC Milan,38,18,10,10,56,42,64,50.875642,-5.124358,46.308009,36.778873,-5.221127,34.494977,11.813032,11.73663159,16.52092713,258,185,62.3458,-1.6542
Serie_A,2017,7,Atalanta,38,16,12,10,57,39,60,64.294623,7.294623,57.443151,36.504537,-2.495463,34.981938,22.461213,9.07809628,11.9538606,347,179,69.876,9.876
Serie_A,2017,8,Fiorentina,38,16,9,13,54,46,57,54.119047,0.119047,48.028656,42.1494403,-3.8505597,39.8655503,8.1631057,9.09166154,13.29575548,239,196,60.4078,3.4078
Serie_A,2017,9,Sampdoria,38,16,6,16,56,60,54,53.1392869,-2.8607131,47.0489279,62.259286,2.259286,54.484803,-7.4358751,10.48422803,13.62136276,270,237,46.8666,-7.1334
Serie_A,2017,10,Torino,38,13,15,10,54,46,54,46.592124,-7.407876,45.053958,49.1131487,3.1131487,43.0227477,2.0312103,10.17881212,10.19150326,214,225,51.8427,-2.1573
Serie_A,2017,11,Sassuolo,38,11,10,17,29,59,43,47.148854,18.148854,39.535933,50.6335779,-8.3664221,48.3496809,-8.8137479,12.8401242,8.488107889,168,231,51.6994,8.6994
Serie_A,2017,12,Genoa,38,11,8,19,33,43,41,42.2084412,9.2084412,38.4019942,42.871561,-0.128439,39.826356,-1.4243618,16.08956586,10.70854468,226,219,50.3793,9.3793
Serie_A,2017,13,Udinese,38,12,4,22,48,63,40,45.195238,-2.804762,39.866179,50.712865,-12.287135,45.971594,-6.105415,13.48340418,10.38369951,171,242,47.345,7.345
Serie_A,2017,14,Chievo,38,10,10,18,36,59,40,34.4206017,-1.5793983,32.8980007,55.280885,-3.719115,49.925372,-17.0273713,14.18801574,11.25485665,188,280,38.6638,-1.3362
Serie_A,2017,15,Bologna,38,11,6,21,40,52,39,36.11303,-3.88697,33.829135,48.798334,-3.201666,45.753134,-11.923999,14.51105449,10.2551942,180,290,43.0085,4.0085
Serie_A,2017,16,Cagliari,38,11,6,21,33,61,39,38.27256,5.27256,32.943616,57.912604,-3.087396,48.777163,-15.833547,13.13741182,10.27893421,198,287,40.4059,1.4059
Serie_A,2017,17,SPAL 2013,38,8,14,16,39,59,38,34.6135,-4.3865,29.910288,60.175331,1.175331,51.039794,-21.129506,15.13971064,8.961836268,151,291,35.4095,-2.5905
Serie_A,2017,18,Crotone,38,9,8,21,40,66,35,33.2399123,-6.7600877,30.7943713,59.43262,-6.56738,53.342219,-22.5478477,14.28476703,8.071358271,150,299,35.435,0.435
Serie_A,2017,19,Verona,38,7,4,27,30,78,25,33.7632117,3.7632117,28.4341247,72.70962,-5.29038,66.61942,-38.1852953,14.78866641,8.863356918,134,364,31.0631,6.0631
Serie_A,2017,20,Benevento,38,6,3,29,33,84,21,38.209353,5.209353,35.925453,77.314788,-6.685212,67.418194,-31.492741,15.73858604,9.437133226,144,279,30.0918,9.0918
Serie_A,2018,1,Juventus,38,28,6,4,70,30,90,64.52718,-5.47282,58.436831,35.0320531,5.0320531,31.9869368,26.4498942,10.16017446,13.96474061,290,158,70.9299,-19.0701
Serie_A,2018,2,Napoli,38,24,7,7,74,36,79,68.237943,-5.762057,65.192793,36.5023365,0.5023365,33.4571795,31.7356135,10.72423636,18.07018732,344,181,74.4511,-4.5489
Serie_A,2018,3,Atalanta,38,20,9,9,77,46,69,74.425293,-2.574707,71.380093,41.849468,-4.150532,38.043013,33.33708,8.926904684,13.72403148,367,164,71.8826,2.8826
